timestamp,rpm,speed,coolant_temp,iat,engine_load,throttle,map,fuel_level,stft_b1,ltft_b1,maf
63.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
64.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
65.008,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
66.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
67.002,0.0,0.0,77.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
68.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
69.001,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
70.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
71.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
72.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
73.003,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
74.005,0.0,0.0,77.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
75.000,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
76.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
77.006,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
78.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
79.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
80.008,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
81.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
82.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
83.000,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
84.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
85.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
86.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
87.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
88.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
89.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
90.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
91.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
92.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
93.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
94.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
95.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
96.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
97.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
98.007,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
99.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
100.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
101.001,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
102.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
103.002,0.0,0.0,76.0,45.0,0.0,16.1,100.0,0,0.0,7.8,0.0
104.002,0.0,0.0,76.0,45.0,0.0,16.5,100.0,0,0.0,7.8,0.0
