timestamp,rpm,speed,coolant_temp,iat,engine_load,throttle,map,fuel_level,stft_b1,ltft_b1,maf
15.500,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
16.000,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
16.500,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
17.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
17.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
18.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
18.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
19.000,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
19.500,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
20.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
20.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
21.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
21.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
22.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
22.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
23.000,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
23.500,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
24.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
24.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
25.000,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
25.500,0.0,0.0,31.0,22.0,0.0,89.0,96.0,50.0,0.0,0.0,0.9
26.000,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
26.500,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
27.000,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
27.500,0.0,0.0,31.0,22.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
28.000,823.0,0.0,31.0,22.0,0.0,89.0,169.0,50.0,0.0,0.0,0.9
28.500,823.0,0.0,31.0,26.0,0.0,83.1,169.0,50.0,0.0,0.0,11.8
29.000,933.0,0.0,31.0,26.0,0.0,83.1,95.0,50.0,0.0,0.0,11.8
29.500,933.0,0.0,31.0,36.0,0.0,83.1,95.0,50.0,0.0,0.0,9.6
30.000,873.0,0.0,31.0,36.0,0.0,83.1,96.0,50.0,0.0,0.0,9.6
30.500,873.0,0.0,31.0,34.0,0.0,83.1,96.0,50.0,0.0,0.0,8.8
31.000,851.0,0.0,31.0,34.0,0.0,83.1,96.0,50.0,0.0,0.0,8.8
31.500,851.0,0.0,31.0,33.0,0.0,83.1,96.0,50.0,0.0,0.0,8.7
32.000,827.0,0.0,31.0,33.0,0.0,83.1,96.0,50.0,0.0,0.0,8.7
32.500,827.0,0.0,31.0,32.0,0.0,83.1,96.0,50.0,0.0,0.0,8.8
33.000,805.0,0.0,31.0,32.0,0.0,83.1,96.0,50.0,0.0,0.0,8.8
33.500,805.0,0.0,31.0,31.0,0.0,83.1,96.0,50.0,0.0,0.0,8.7
34.000,954.0,0.0,31.0,31.0,0.0,83.1,96.0,50.0,0.0,0.0,8.7
34.500,954.0,0.0,31.0,30.0,0.0,83.1,96.0,50.0,0.0,0.0,10.3
35.000,924.0,0.0,31.0,30.0,0.0,83.1,97.0,50.0,0.0,0.0,10.3
35.500,924.0,0.0,31.0,33.0,0.0,83.1,97.0,50.0,0.0,0.0,10.5
36.000,943.0,1.0,31.0,33.0,0.0,83.1,98.0,50.0,0.0,0.0,10.5
36.500,943.0,1.0,31.0,32.0,0.0,83.1,98.0,50.0,0.0,0.0,10.7
37.000,951.0,1.0,31.0,32.0,0.0,83.1,99.0,50.0,0.0,0.0,10.7
37.500,951.0,1.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.6
38.000,945.0,2.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.6
38.500,945.0,2.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.4
39.000,934.0,3.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.4
39.500,934.0,3.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.6
40.000,988.0,3.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.6
40.500,988.0,3.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.4
41.000,914.0,3.0,31.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,10.4
41.500,914.0,3.0,31.0,30.0,0.0,83.1,99.0,50.0,0.0,0.0,9.5
42.000,859.0,2.0,30.0,30.0,0.0,83.1,99.0,50.0,0.0,0.0,9.5
42.500,859.0,2.0,30.0,29.0,0.0,83.1,99.0,50.0,0.0,0.0,9.2
43.000,908.0,2.0,30.0,29.0,0.0,83.1,98.0,50.0,0.0,0.0,9.2
43.500,908.0,2.0,30.0,28.0,0.0,83.1,98.0,50.0,0.0,0.0,10.3
44.000,906.0,2.0,30.0,28.0,0.0,83.1,98.0,50.0,0.0,0.0,10.3
44.500,906.0,2.0,30.0,29.0,0.0,83.1,98.0,50.0,0.0,0.0,9.7
45.000,899.0,4.0,30.0,29.0,0.0,83.1,99.0,50.0,0.0,0.0,9.7
45.500,899.0,4.0,30.0,29.0,0.0,83.1,99.0,50.0,0.0,0.0,10.9
46.000,902.0,8.0,30.0,29.0,0.0,83.1,99.0,50.0,0.0,0.0,10.9
46.500,902.0,8.0,30.0,30.0,0.0,83.1,99.0,50.0,0.0,0.0,12.2
47.000,1161.0,10.0,30.0,30.0,0.0,83.1,100.0,50.0,0.0,0.0,12.2
47.500,1161.0,10.0,30.0,30.0,0.0,83.1,100.0,50.0,0.0,0.0,16.0
48.000,1415.0,12.0,30.0,30.0,0.0,83.1,99.0,50.0,0.0,0.0,16.0
48.500,1415.0,12.0,30.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,16.7
49.000,1237.0,13.0,30.0,31.0,0.0,83.1,99.0,50.0,0.0,0.0,16.7
49.500,1237.0,13.0,30.0,32.0,0.0,83.1,99.0,50.0,0.0,0.0,10.4
50.000,768.0,0.0,90.0,35.0,0.0,0.0,102.0,50.0,0.0,0.0,0.0
50.500,768.0,0.0,90.0,46.0,0.0,83.5,102.0,50.0,0.0,0.0,7.2
51.000,771.0,0.0,90.0,46.0,0.0,83.5,102.0,50.0,0.0,0.0,7.2
51.500,771.0,0.0,90.0,47.0,0.0,83.5,102.0,50.0,0.0,0.0,7.0
52.000,767.0,0.0,90.0,47.0,0.0,83.5,102.0,50.0,0.0,0.0,7.0
52.500,767.0,0.0,90.0,47.0,0.0,83.5,102.0,50.0,0.0,0.0,9.0
53.000,984.0,3.0,90.0,47.0,0.0,83.5,105.0,50.0,0.0,0.0,9.0
53.500,984.0,3.0,90.0,52.0,0.0,83.5,105.0,50.0,0.0,0.0,13.1
54.000,1103.0,10.0,90.0,52.0,0.0,83.5,109.0,50.0,0.0,0.0,13.1
54.500,1103.0,10.0,90.0,53.0,0.0,83.5,109.0,50.0,0.0,0.0,13.4
55.000,1353.0,12.0,90.0,53.0,0.0,83.5,107.0,50.0,0.0,0.0,13.4
55.500,1353.0,12.0,90.0,52.0,0.0,83.5,107.0,50.0,0.0,0.0,13.2
56.000,1412.0,12.0,90.0,52.0,0.0,83.5,105.0,50.0,0.0,0.0,13.2
56.500,1412.0,12.0,90.0,51.0,0.0,83.5,105.0,50.0,0.0,0.0,12.6
57.000,1430.0,12.0,90.0,51.0,0.0,83.5,103.0,50.0,0.0,0.0,12.6
57.500,1430.0,12.0,90.0,51.0,0.0,83.5,103.0,50.0,0.0,0.0,12.3
