timestamp,rpm,speed,coolant_temp,iat,engine_load,throttle,map,fuel_level,stft_b1,ltft_b1,maf
0.000,0.0,0.0,33.0,35.0,0.0,0.0,97.0,50.0,0.0,0.0,0.0
0.500,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
1.000,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
1.500,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
2.000,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
2.500,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
3.000,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
3.500,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
4.000,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,0.9
4.500,0.0,0.0,33.0,24.0,0.0,89.0,97.0,50.0,0.0,0.0,3.0
5.000,1049.0,0.0,33.0,24.0,0.0,89.0,95.0,50.0,0.0,0.0,3.0
5.500,1049.0,0.0,33.0,30.0,0.0,83.1,95.0,50.0,0.0,0.0,8.5
6.000,903.0,0.0,33.0,30.0,0.0,83.1,96.0,50.0,0.0,0.0,8.5
6.500,903.0,0.0,33.0,37.0,0.0,83.1,96.0,50.0,0.0,0.0,9.0
